id;school_id;photo_url1;photo_url2;photo_url3
420;420;/images/jakarta/jakarta_selatan/SD_QLC_SCOL_fTXzD.jpg;/images/jakarta/jakarta_selatan/SD_QLC_SCOL_Q5GXw.jpg;/images/jakarta/jakarta_selatan/SD_QLC_SCOL_YSJps.jpg
421;421;/images/jakarta/jakarta_selatan/SDS_Tata_I_BpD5M.jpg;/images/jakarta/jakarta_selatan/SDS_Tata_I_g2ZYb.jpg;/images/jakarta/jakarta_selatan/SDS_Tata_I_lpiRI.jpg
422;422;/images/jakarta/jakarta_selatan/SD_ISAM_DWI_MARA_cY5eC.jpg;/images/jakarta/jakarta_selatan/SD_ISAM_DWI_MARA_dFdtd.jpg;/images/jakarta/jakarta_selatan/SD_ISAM_DWI_MARA_YswXK.jpg
423;423;/images/jakarta/jakarta_selatan/SD_IT_AL_AZAR_JASA_AYb2K.jpg;/images/jakarta/jakarta_selatan/SD_IT_AL_AZAR_JASA_klRSP.jpg;/images/jakarta/jakarta_selatan/SD_IT_AL_AZAR_JASA_V2fQ7.jpg
424;424;/images/jakarta/jakarta_selatan/SD_AR_RAAN_MOIK_AFSHO.jpg;/images/jakarta/jakarta_selatan/SD_AR_RAAN_MOIK_Y50Td.jpg;/images/jakarta/jakarta_selatan/SD_AR_RAAN_MOIK_ZK7iw.jpg
425;425;/images/jakarta/jakarta_selatan/SDS_AL_AMAD_AdcFY.jpg;/images/jakarta/jakarta_selatan/SDS_AL_AMAD_mt1fV.jpg;/images/jakarta/jakarta_selatan/SDS_AL_AMAD_OcU5a.jpg
426;426;/images/jakarta/jakarta_selatan/SD_PLUS_HANG_TUAH_4_AndkF.jpg;/images/jakarta/jakarta_selatan/SD_PLUS_HANG_TUAH_4_gjEY1.jpg;/images/jakarta/jakarta_selatan/SD_PLUS_HANG_TUAH_4_Z6PBn.jpg
427;427;/images/jakarta/jakarta_selatan/SDS_Alar_4_Kean_Lama_AIoXn.jpg;/images/jakarta/jakarta_selatan/SDS_Alar_4_Kean_Lama_izH7u.jpg;/images/jakarta/jakarta_selatan/SDS_Alar_4_Kean_Lama_pqtrx.jpg
428;428;/images/jakarta/jakarta_selatan/SDIT_AL_FUON_As3vY.jpg;/images/jakarta/jakarta_selatan/SDIT_AL_FUON_erzhK.jpg;/images/jakarta/jakarta_selatan/SDIT_AL_FUON_VEOzi.jpg
429;429;/images/jakarta/jakarta_selatan/SDS_Smrt_Scol_A5uwP.jpg;/images/jakarta/jakarta_selatan/SDS_Smrt_Scol_TZMXl.jpg;/images/jakarta/jakarta_selatan/SDS_Smrt_Scol_vdSrj.jpg
430;430;/images/jakarta/jakarta_selatan/SDIT_ASUL_KAFI_AJc4x.jpg;/images/jakarta/jakarta_selatan/SDIT_ASUL_KAFI_byTlF.jpg;/images/jakarta/jakarta_selatan/SDIT_ASUL_KAFI_W5APh.jpg
431;431;/images/jakarta/jakarta_selatan/SDI_TEAN_ALAD_AFI7B.jpg;/images/jakarta/jakarta_selatan/SDI_TEAN_ALAD_bFxOt.jpg;/images/jakarta/jakarta_selatan/SDI_TEAN_ALAD_xkpuQ.jpg
432;432;/images/jakarta/jakarta_selatan/SD_ISAM_DAUL_MAIF_ABKcm.jpg;/images/jakarta/jakarta_selatan/SD_ISAM_DAUL_MAIF_hyrss.jpg;/images/jakarta/jakarta_selatan/SD_ISAM_DAUL_MAIF_VgIrK.jpg
433;433;/images/jakarta/jakarta_selatan/SD_ISAM_HAAN_IBU_A34Ug.jpg;/images/jakarta/jakarta_selatan/SD_ISAM_HAAN_IBU_cMocv.jpg;/images/jakarta/jakarta_selatan/SD_ISAM_HAAN_IBU_Yqdj4.jpg
434;434;/images/jakarta/jakarta_selatan/SDS_Bati_Ibu_A9sTr.jpg;/images/jakarta/jakarta_selatan/SDS_Bati_Ibu_vL4IH.jpg;/images/jakarta/jakarta_selatan/SDS_Bati_Ibu_vus0f.jpg
435;435;/images/jakarta/jakarta_selatan/SD_BUYA_ISIC_SCOL_AXRwm.jpg;/images/jakarta/jakarta_selatan/SD_BUYA_ISIC_SCOL_TpVG8.jpg;/images/jakarta/jakarta_selatan/SD_BUYA_ISIC_SCOL_xDVvr.jpg
436;436;/images/jakarta/jakarta_selatan/SD_BAUN_MARI_M3ZzL.jpg;/images/jakarta/jakarta_selatan/SD_BAUN_MARI_mqWLz.jpg;/images/jakarta/jakarta_selatan/SD_BAUN_MARI_P46Dm.jpg
437;437;/images/jakarta/jakarta_selatan/SDI_Al_Azar_Syda_A7Pmo.jpg;/images/jakarta/jakarta_selatan/SDI_Al_Azar_Syda_IwDBg.jpg;/images/jakarta/jakarta_selatan/SDI_Al_Azar_Syda_rzyHE.jpg
438;438;/images/jakarta/jakarta_selatan/SDIT_Al_Bini_AHnMz.jpg;/images/jakarta/jakarta_selatan/SDIT_Al_Bini_gfnGa.jpg;/images/jakarta/jakarta_selatan/SDIT_Al_Bini_x80Re.jpg
439;439;/images/jakarta/jakarta_selatan/SDS_Muah_5_AYflX.jpg;/images/jakarta/jakarta_selatan/SDS_Muah_5_rklOT.jpg;/images/jakarta/jakarta_selatan/SDS_Muah_5_vdRfD.jpg
440;440;/images/jakarta/jakarta_selatan/SD_ISAM_TAAN_QUAH_ABH4V.jpg;/images/jakarta/jakarta_selatan/SD_ISAM_TAAN_QUAH_jBvS0.jpg;/images/jakarta/jakarta_selatan/SD_ISAM_TAAN_QUAH_TuR8D.jpg
441;441;/images/jakarta/jakarta_selatan/SD_AL_BAAH_MUAH_ANJBE.jpg;/images/jakarta/jakarta_selatan/SD_AL_BAAH_MUAH_VMtEg.jpg;/images/jakarta/jakarta_selatan/SD_AL_BAAH_MUAH_WAEtT.jpg
442;442;/images/jakarta/jakarta_selatan/SDIT_AL_FAAH_Ardz8.jpg;/images/jakarta/jakarta_selatan/SDIT_AL_FAAH_DoawP.jpg;/images/jakarta/jakarta_selatan/SDIT_AL_FAAH_Ue8f9.jpg
443;443;/images/jakarta/jakarta_selatan/SDIT_DAUL_HAAH_A590u.jpg;/images/jakarta/jakarta_selatan/SDIT_DAUL_HAAH_pQLdd.jpg;/images/jakarta/jakarta_selatan/SDIT_DAUL_HAAH_Yt9KL.jpg
444;444;/images/jakarta/jakarta_selatan/SDIT_AL_BAAH_TAIZ_SCOL_A5fmx.jpg;/images/jakarta/jakarta_selatan/SDIT_AL_BAAH_TAIZ_SCOL_NxTV9.jpg;/images/jakarta/jakarta_selatan/SDIT_AL_BAAH_TAIZ_SCOL_pnkkz.jpg
445;445;/images/jakarta/jakarta_selatan/SD_DIAH_AIAH_Avx6M.jpg;/images/jakarta/jakarta_selatan/SD_DIAH_AIAH_Kw2I7.jpg;/images/jakarta/jakarta_selatan/SD_DIAH_AIAH_xG4UN.jpg
446;446;/images/jakarta/jakarta_selatan/SDIT_AL_QUAN_EL_FAAZ_Af5op.jpg;/images/jakarta/jakarta_selatan/SDIT_AL_QUAN_EL_FAAZ_iMf2v.jpg;/images/jakarta/jakarta_selatan/SDIT_AL_QUAN_EL_FAAZ_Ut7wT.jpg
447;447;/images/jakarta/jakarta_selatan/SD_YAKA_A1P7X.jpg;/images/jakarta/jakarta_selatan/SD_YAKA_CZlht.jpg;/images/jakarta/jakarta_selatan/SD_YAKA_Qzj5S.jpg
448;448;/images/jakarta/jakarta_selatan/SD_ISAM_AN_NASH_A5cFc.jpg;/images/jakarta/jakarta_selatan/SD_ISAM_AN_NASH_J9Rnz.jpg;/images/jakarta/jakarta_selatan/SD_ISAM_AN_NASH_w0m4M.jpg
449;449;/images/jakarta/jakarta_selatan/SD_AL_WIAN_4_ISIC_SCOL_JATA_AX9OF.jpg;/images/jakarta/jakarta_selatan/SD_AL_WIAN_4_ISIC_SCOL_JATA_NYqQb.jpg;/images/jakarta/jakarta_selatan/SD_AL_WIAN_4_ISIC_SCOL_JATA_xWHX5.jpg
450;450;/images/jakarta/jakarta_selatan/SD_IT_AL_HIAH_AqS7Y.jpg;/images/jakarta/jakarta_selatan/SD_IT_AL_HIAH_goTWd.jpg;/images/jakarta/jakarta_selatan/SD_IT_AL_HIAH_sgw4Z.jpg
