id;school_id;photo_url1;photo_url2;photo_url3
841;841;/images/jakarta/jakarta_pusat/SD_TRLA_PERI_2_BJPCe.jpg;/images/jakarta/jakarta_pusat/SD_TRLA_PERI_2_dsExY.jpg;/images/jakarta/jakarta_pusat/SD_TRLA_PERI_2_YjkcW.jpg
842;842;/images/jakarta/jakarta_pusat/SDS_Kren_I_BPK_Peur_nz2Cw.jpg;/images/jakarta/jakarta_pusat/SDS_Kren_I_BPK_Peur_tDqht.jpg;/images/jakarta/jakarta_pusat/SDS_Kren_I_BPK_Peur_uF50L.jpg
843;843;/images/jakarta/jakarta_pusat/SDS_Mama_Gahi_AE8oT.jpg;/images/jakarta/jakarta_pusat/SDS_Mama_Gahi_SZ3PK.jpg;/images/jakarta/jakarta_pusat/SDS_Mama_Gahi_YDT7w.jpg
844;844;/images/jakarta/jakarta_pusat/SDS_Hati_Suci_AY6WX.jpg;/images/jakarta/jakarta_pusat/SDS_Hati_Suci_ueyyz.jpg;/images/jakarta/jakarta_pusat/SDS_Hati_Suci_UWfc0.jpg
845;845;/images/jakarta/jakarta_pusat/SDS_Sato_Frus_I_ArLGg.jpg;/images/jakarta/jakarta_pusat/SDS_Sato_Frus_I_L30dN.jpg;/images/jakarta/jakarta_pusat/SDS_Sato_Frus_I_x41QV.jpg
846;846;/images/jakarta/jakarta_pusat/SDS_Peg._Adnt_Saba_AuC69.jpg;/images/jakarta/jakarta_pusat/SDS_Peg._Adnt_Saba_FNe7a.jpg;/images/jakarta/jakarta_pusat/SDS_Peg._Adnt_Saba_nOHBA.jpg
847;847;/images/jakarta/jakarta_pusat/SD_KREN_SANT_JOHN_Abvpi.jpg;/images/jakarta/jakarta_pusat/SD_KREN_SANT_JOHN_AcHV7.jpg;/images/jakarta/jakarta_pusat/SD_KREN_SANT_JOHN_v4Kwl.jpg
848;848;/images/jakarta/jakarta_pusat/SDS_Sato_Yoph_ADESe.jpg;/images/jakarta/jakarta_pusat/SDS_Sato_Yoph_mYCCd.jpg;/images/jakarta/jakarta_pusat/SDS_Sato_Yoph_zp3nk.jpg
849;849;/images/jakarta/jakarta_pusat/SDS_Kwng_II_PSKD_ATYku.jpg;/images/jakarta/jakarta_pusat/SDS_Kwng_II_PSKD_ETQn5.jpg;/images/jakarta/jakarta_pusat/SDS_Kwng_II_PSKD_WmhLN.jpg
850;850;/images/jakarta/jakarta_pusat/SDS_Muah_II_LX4jp.jpg;/images/jakarta/jakarta_pusat/SDS_Muah_II_tGInw.jpg;/images/jakarta/jakarta_pusat/SDS_Muah_II_yNN5q.jpg
